saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,year,month,year_month,revenue,cost,profit,margin_pct
S04088,2024-04-18 14:19:00,P1087,Jeans_087,Jeans,Red,XS,4,639.59,512.37,2558.36,2049.48,C24087,Vishal_4087,Coimbatore,11.0168,76.9558,SP106,Salesperson_6,Shipped,in-store,2024,4,2024-04,2558.36,2049.48,508.8800000000001,0.19890867587047956
S04089,2024-02-08 15:05:00,P1088,Men's_088,Men's Shirts,White,XL,1,1987.89,1462.15,1987.89,1462.15,C24088,Lakshmi_4088,Coimbatore,11.0168,76.9558,SP149,Salesperson_49,Paid,in-store,2024,2,2024-02,1987.89,1462.15,525.74,0.264471374170603
S04090,2024-07-11 16:37:00,P1089,Men's_089,Men's Shirts,White,XXL,1,1357.35,932.77,1357.35,932.77,C24089,Ganesh_4089,Madurai,9.9252,78.1198,SP102,Salesperson_2,Pending,online,2024,7,2024-07,1357.35,932.77,424.5799999999999,0.31280067779128445
S04091,2023-07-18 19:26:00,P1090,Kurta_090,Kurta,Pink,XS,4,632.02,556.45,2528.08,2225.8,C24090,Priya_4090,Chennai,13.0827,80.2707,SP147,Salesperson_47,Paid,online,2023,7,2023-07,2528.08,2225.8,302.27999999999975,0.11956900098098151
S04092,2024-02-01 20:26:00,P1091,Men's_091,Men's Shirts,Black,M,2,529.99,398.73,1059.98,797.46,C24091,Kavin_4091,Coimbatore,11.0168,76.9558,SP149,Salesperson_49,Pending,online,2024,2,2024-02,1059.98,797.46,262.52,0.2476650502839676
S04093,2024-08-12 11:41:00,P1092,T-Shirts_092,T-Shirts,Maroon,XXL,4,1240.72,943.8,4962.88,3775.2,C24092,Ganesh_4092,Tirunelveli,8.7139,77.7567,SP119,Salesperson_19,Cancelled,mobile_app,2024,8,2024-08,4962.88,3775.2,1187.6800000000003,0.23931265716680641
S04094,2024-10-06 11:33:00,P1093,T-Shirts_093,T-Shirts,Green,XS,1,1900.65,1585.73,1900.65,1585.73,C24093,Meena_4093,Tirunelveli,8.7139,77.7567,SP112,Salesperson_12,Paid,online,2024,10,2024-10,1900.65,1585.73,314.9200000000001,0.16569068476573806
S04095,2023-09-16 14:39:00,P1094,Kurta_094,Kurta,Red,XXL,3,2094.29,1321.99,6282.87,3965.97,C24094,Ravi_4094,Coimbatore,11.0168,76.9558,SP131,Salesperson_31,Cancelled,in-store,2023,9,2023-09,6282.87,3965.97,2316.9,0.36876459325117344
S04096,2023-10-31 12:09:00,P1095,Women's_095,Women's Dresses,Black,XL,1,2435.24,2095.57,2435.24,2095.57,C24095,Priya_4095,Chennai,13.0827,80.2707,SP105,Salesperson_5,Returned,mobile_app,2023,10,2023-10,2435.24,2095.57,339.6699999999996,0.13948111890409146
S04097,2024-02-12 19:53:00,P1096,Sportswear_096,Sportswear,Blue,XXL,4,560.76,415.76,2243.04,1663.04,C24096,Ganesh_4096,Coimbatore,11.0168,76.9558,SP131,Salesperson_31,Paid,online,2024,2,2024-02,2243.04,1663.04,580.0,0.2585776446251516
S04098,2023-02-14 16:20:00,P1097,Jeans_097,Jeans,Green,XXL,2,269.33,185.07,538.66,370.14,C24097,Diya_4097,Salem,11.6643,78.146,SP101,Salesperson_1,Pending,mobile_app,2023,2,2023-02,538.66,370.14,168.51999999999998,0.3128504065644377
S04099,2024-01-31 14:46:00,P1098,T-Shirts_098,T-Shirts,Grey,XXL,2,1386.66,1064.41,2773.32,2128.82,C24098,Bhuvana_4098,Chennai,13.0827,80.2707,SP110,Salesperson_10,Cancelled,in-store,2024,1,2024-01,2773.32,2128.82,644.5,0.23239294419684708
S04100,2023-02-28 13:15:00,P1099,Women's_099,Women's Dresses,White,XS,2,950.66,656.82,1901.32,1313.64,C24099,Diya_4099,Madurai,9.9252,78.1198,SP134,Salesperson_34,Shipped,online,2023,2,2023-02,1901.32,1313.64,587.6799999999998,0.30909052658153274
S04101,2023-03-12 16:45:00,P1100,T-Shirts_100,T-Shirts,Yellow,S,3,2100.47,1340.67,6301.41,4022.01,C24100,Ganesh_4100,Vellore,12.9165,79.1325,SP144,Salesperson_44,Paid,in-store,2023,3,2023-03,6301.41,4022.01,2279.3999999999996,0.3617285655115283
S04102,2023-10-11 17:40:00,P1101,Jeans_101,Jeans,Pink,L,2,709.83,514.41,1419.66,1028.82,C24101,Bhuvana_4101,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Shipped,online,2023,10,2023-10,1419.66,1028.82,390.84000000000015,0.27530535480326285
S04103,2023-08-12 10:18:00,P1102,T-Shirts_102,T-Shirts,Pink,S,4,2485.0,2007.9,9940.0,8031.6,C24102,Sathish_4102,Coimbatore,11.0168,76.9558,SP115,Salesperson_15,Cancelled,online,2023,8,2023-08,9940.0,8031.6,1908.3999999999996,0.19199195171026154
S04104,2024-03-22 16:52:00,P1103,Women's_103,Women's Dresses,Red,XXL,1,2366.25,1766.14,2366.25,1766.14,C24103,Ravi_4103,Salem,11.6643,78.146,SP139,Salesperson_39,Paid,online,2024,3,2024-03,2366.25,1766.14,600.1099999999999,0.2536122556788167
S04105,2023-03-16 15:06:00,P1104,Kurta_104,Kurta,Blue,XL,2,1983.81,1264.41,3967.62,2528.82,C24104,Vishal_4104,Madurai,9.9252,78.1198,SP115,Salesperson_15,Pending,online,2023,3,2023-03,3967.62,2528.82,1438.7999999999997,0.3626355346530161
S04106,2024-02-29 13:45:00,P1105,Women's_105,Women's Dresses,Yellow,M,1,1773.15,1220.81,1773.15,1220.81,C24105,Ganesh_4105,Chennai,13.0827,80.2707,SP104,Salesperson_4,Pending,in-store,2024,2,2024-02,1773.15,1220.81,552.3400000000001,0.3115021289794998
S04107,2023-01-06 17:06:00,P1106,Women's_106,Women's Dresses,Yellow,S,4,1505.04,981.5,6020.16,3926.0,C24106,Karthik_4106,Chennai,13.0827,80.2707,SP126,Salesperson_26,Cancelled,in-store,2023,1,2023-01,6020.16,3926.0,2094.16,0.3478578642428108
S04108,2023-04-16 19:35:00,P1107,Kurta_107,Kurta,Green,L,2,2271.05,1899.16,4542.1,3798.32,C24107,Diya_4107,Erode,11.34,77.7172,SP135,Salesperson_35,Returned,mobile_app,2023,4,2023-04,4542.1,3798.32,743.7800000000002,0.16375244930758903
S04109,2023-02-18 14:20:00,P1108,Sarees_108,Sarees,Yellow,S,2,1741.46,1522.77,3482.92,3045.54,C24108,Karthik_4108,Madurai,9.9252,78.1198,SP148,Salesperson_48,Shipped,in-store,2023,2,2023-02,3482.92,3045.54,437.3800000000001,0.1255785375489532
S04110,2023-08-15 13:13:00,P1109,T-Shirts_109,T-Shirts,Blue,XS,2,1183.71,967.18,2367.42,1934.36,C24109,Kavin_4109,Tirunelveli,8.7139,77.7567,SP118,Salesperson_18,Shipped,third-party,2023,8,2023-08,2367.42,1934.36,433.0600000000002,0.18292487180137035
S04111,2024-06-23 20:04:00,P1110,Women's_110,Women's Dresses,Grey,XL,2,465.55,354.21,931.1,708.42,C24110,Anu_4110,Salem,11.6643,78.146,SP133,Salesperson_33,Cancelled,in-store,2024,6,2024-06,931.1,708.42,222.68000000000006,0.2391579851788208
S04112,2023-11-29 13:49:00,P1111,Sarees_111,Sarees,Pink,L,2,1343.94,1074.8,2687.88,2149.6,C24111,Sathish_4111,Salem,11.6643,78.146,SP132,Salesperson_32,Cancelled,in-store,2023,11,2023-11,2687.88,2149.6,538.2800000000002,0.2002619164546037
S04113,2023-02-13 20:56:00,P1112,Jeans_112,Jeans,Red,XS,1,1532.94,1065.41,1532.94,1065.41,C24112,Karthik_4112,Coimbatore,11.0168,76.9558,SP137,Salesperson_37,Returned,online,2023,2,2023-02,1532.94,1065.41,467.53,0.3049891059010789
S04114,2024-04-05 12:49:00,P1113,Kurta_113,Kurta,Grey,M,1,944.78,732.84,944.78,732.84,C24113,Lakshmi_4113,Erode,11.34,77.7172,SP113,Salesperson_13,Returned,online,2024,4,2024-04,944.78,732.84,211.93999999999994,0.22432735663329023
S04115,2023-07-15 17:22:00,P1114,Sarees_114,Sarees,Maroon,M,1,720.18,615.8,720.18,615.8,C24114,Ganesh_4114,Madurai,9.9252,78.1198,SP111,Salesperson_11,Shipped,in-store,2023,7,2023-07,720.18,615.8,104.38,0.14493598822516593
S04116,2023-07-20 14:11:00,P1115,Women's_115,Women's Dresses,Grey,S,2,1432.34,1138.26,2864.68,2276.52,C24115,Priya_4115,Erode,11.34,77.7172,SP108,Salesperson_8,Returned,in-store,2023,7,2023-07,2864.68,2276.52,588.1599999999999,0.20531438066380883
S04117,2023-08-15 13:28:00,P1116,Kurta_116,Kurta,Yellow,XS,1,2188.87,1477.37,2188.87,1477.37,C24116,Vishal_4116,Erode,11.34,77.7172,SP100,Salesperson_0,Shipped,in-store,2023,8,2023-08,2188.87,1477.37,711.5,0.3250535664520963
S04118,2023-02-24 19:46:00,P1117,Men's_117,Men's Shirts,Red,XS,1,1556.38,1301.47,1556.38,1301.47,C24117,Vishal_4117,Salem,11.6643,78.146,SP107,Salesperson_7,Pending,in-store,2023,2,2023-02,1556.38,1301.47,254.91000000000008,0.1637839088140429
S04119,2023-01-30 11:48:00,P1118,Men's_118,Men's Shirts,Pink,XL,2,2082.0,1391.57,4164.0,2783.14,C24118,Lakshmi_4118,Erode,11.34,77.7172,SP111,Salesperson_11,Returned,in-store,2023,1,2023-01,4164.0,2783.14,1380.8600000000001,0.3316186359269933
S04120,2024-03-17 11:35:00,P1119,Men's_119,Men's Shirts,Maroon,L,4,1572.46,1281.73,6289.84,5126.92,C24119,Sanjay_4119,Coimbatore,11.0168,76.9558,SP100,Salesperson_0,Paid,online,2024,3,2024-03,6289.84,5126.92,1162.92,0.1848886458161098
S04121,2024-09-27 19:16:00,P1120,Kurta_120,Kurta,Pink,XL,4,748.35,571.94,2993.4,2287.76,C24120,Sathish_4120,Chennai,13.0827,80.2707,SP143,Salesperson_43,Returned,in-store,2024,9,2024-09,2993.4,2287.76,705.6399999999999,0.2357319436092737
S04122,2024-06-29 15:07:00,P1121,Women's_121,Women's Dresses,Grey,S,1,440.96,369.93,440.96,369.93,C24121,Anu_4121,Madurai,9.9252,78.1198,SP100,Salesperson_0,Shipped,mobile_app,2024,6,2024-06,440.96,369.93,71.02999999999997,0.16108037010159645
S04123,2023-06-14 10:24:00,P1122,Kurta_122,Kurta,Green,S,2,993.39,876.34,1986.78,1752.68,C24122,Anu_4122,Coimbatore,11.0168,76.9558,SP107,Salesperson_7,Returned,in-store,2023,6,2023-06,1986.78,1752.68,234.0999999999999,0.1178288486898398
S04124,2023-01-20 19:50:00,P1123,Kid's_123,Kid's Wear,Green,S,2,392.29,334.93,784.58,669.86,C24123,Kavin_4123,Madurai,9.9252,78.1198,SP111,Salesperson_11,Pending,online,2023,1,2023-01,784.58,669.86,114.72000000000003,0.14621835886716464
S04125,2024-07-15 19:14:00,P1124,Kid's_124,Kid's Wear,White,XS,1,1629.12,1182.46,1629.12,1182.46,C24124,Anu_4124,Salem,11.6643,78.146,SP130,Salesperson_30,Returned,in-store,2024,7,2024-07,1629.12,1182.46,446.65999999999985,0.27417255941858176
S04126,2023-11-24 21:25:00,P1125,Kid's_125,Kid's Wear,Maroon,S,2,882.4,774.74,1764.8,1549.48,C24125,Karthik_4125,Salem,11.6643,78.146,SP102,Salesperson_2,Paid,mobile_app,2023,11,2023-11,1764.8,1549.48,215.31999999999994,0.12200815956482318
S04127,2023-10-06 21:59:00,P1126,T-Shirts_126,T-Shirts,Blue,XS,1,865.96,664.36,865.96,664.36,C24126,Devi_4126,Salem,11.6643,78.146,SP128,Salesperson_28,Cancelled,mobile_app,2023,10,2023-10,865.96,664.36,201.60000000000002,0.23280521040232807
S04128,2024-01-27 21:51:00,P1127,Women's_127,Women's Dresses,Black,M,1,1197.39,790.83,1197.39,790.83,C24127,Ganesh_4127,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Paid,online,2024,1,2024-01,1197.39,790.83,406.56000000000006,0.33953849622929877
S04129,2024-02-28 18:07:00,P1128,Jeans_128,Jeans,Yellow,XXL,2,647.78,459.65,1295.56,919.3,C24128,Aarav_4128,Tirunelveli,8.7139,77.7567,SP112,Salesperson_12,Returned,online,2024,2,2024-02,1295.56,919.3,376.26,0.2904226743647535
S04130,2023-06-07 14:56:00,P1129,Sportswear_129,Sportswear,Green,S,4,214.46,137.82,857.84,551.28,C24129,Sanjay_4129,Madurai,9.9252,78.1198,SP100,Salesperson_0,Shipped,third-party,2023,6,2023-06,857.84,551.28,306.56000000000006,0.357362678354938
S04131,2023-05-26 13:08:00,P1130,T-Shirts_130,T-Shirts,Blue,XXL,3,388.35,269.16,1165.05,807.48,C24130,Devi_4130,Tirunelveli,8.7139,77.7567,SP131,Salesperson_31,Cancelled,in-store,2023,5,2023-05,1165.05,807.48,357.56999999999994,0.306913866357667
S04132,2023-08-12 14:20:00,P1131,Men's_131,Men's Shirts,Grey,XL,2,2247.19,1999.3,4494.38,3998.6,C24131,Meena_4131,Chennai,13.0827,80.2707,SP108,Salesperson_8,Cancelled,in-store,2023,8,2023-08,4494.38,3998.6,495.7800000000002,0.11031109963999489
S04133,2023-05-12 18:50:00,P1132,Men's_132,Men's Shirts,Blue,XS,4,363.76,308.66,1455.04,1234.64,C24132,Ganesh_4132,Salem,11.6643,78.146,SP106,Salesperson_6,Cancelled,online,2023,5,2023-05,1455.04,1234.64,220.39999999999986,0.15147349901033638
S04134,2023-10-22 20:49:00,P1133,T-Shirts_133,T-Shirts,Yellow,S,3,1910.93,1284.89,5732.79,3854.67,C24133,Vishal_4133,Coimbatore,11.0168,76.9558,SP139,Salesperson_39,Returned,in-store,2023,10,2023-10,5732.79,3854.67,1878.12,0.32761011654011396
S04135,2024-01-16 18:08:00,P1134,Kid's_134,Kid's Wear,Maroon,XS,1,2037.65,1804.04,2037.65,1804.04,C24134,Ganesh_4134,Salem,11.6643,78.146,SP118,Salesperson_18,Shipped,online,2024,1,2024-01,2037.65,1804.04,233.61000000000013,0.11464677447059118
S04136,2024-08-01 15:38:00,P1135,Kurta_135,Kurta,Grey,M,1,1459.68,1022.25,1459.68,1022.25,C24135,Devi_4135,Madurai,9.9252,78.1198,SP135,Salesperson_35,Paid,online,2024,8,2024-08,1459.68,1022.25,437.43000000000006,0.29967527129233806
S04137,2024-02-14 10:08:00,P1136,Kid's_136,Kid's Wear,Blue,XXL,2,480.62,430.04,961.24,860.08,C24136,Anu_4136,Tiruchirappalli,10.7905,78.7047,SP101,Salesperson_1,Shipped,online,2024,2,2024-02,961.24,860.08,101.15999999999997,0.10523906620615035
S04138,2023-01-09 20:21:00,P1137,Jeans_137,Jeans,Yellow,L,3,1119.51,928.6,3358.53,2785.8,C24137,Ganesh_4137,Chennai,13.0827,80.2707,SP143,Salesperson_43,Pending,in-store,2023,1,2023-01,3358.53,2785.8,572.73,0.17052996400210807
S04139,2023-11-21 18:30:00,P1138,Sportswear_138,Sportswear,Maroon,XL,3,1949.64,1524.99,5848.92,4574.97,C24138,Sanjay_4138,Coimbatore,11.0168,76.9558,SP142,Salesperson_42,Pending,in-store,2023,11,2023-11,5848.92,4574.97,1273.9499999999998,0.217809441743091
S04140,2024-02-05 19:56:00,P1139,Women's_139,Women's Dresses,Black,XXL,2,848.83,670.41,1697.66,1340.82,C24139,Sathish_4139,Vellore,12.9165,79.1325,SP116,Salesperson_16,Pending,mobile_app,2024,2,2024-02,1697.66,1340.82,356.84000000000015,0.21019520987712506
S04141,2023-05-22 17:55:00,P1140,Kurta_140,Kurta,Red,M,2,1380.8,1131.32,2761.6,2262.64,C24140,Bhuvana_4140,Tirunelveli,8.7139,77.7567,SP135,Salesperson_35,Returned,online,2023,5,2023-05,2761.6,2262.64,498.96000000000004,0.18067786790266513
S04142,2023-01-13 15:54:00,P1141,Sarees_141,Sarees,Grey,M,2,811.39,509.6,1622.78,1019.2,C24141,Sathish_4141,Salem,11.6643,78.146,SP144,Salesperson_44,Paid,in-store,2023,1,2023-01,1622.78,1019.2,603.5799999999999,0.37194197611506175
S04143,2023-12-14 15:20:00,P1142,T-Shirts_142,T-Shirts,Green,XL,4,1740.55,1177.16,6962.2,4708.64,C24142,Ganesh_4142,Chennai,13.0827,80.2707,SP126,Salesperson_26,Cancelled,online,2023,12,2023-12,6962.2,4708.64,2253.5599999999995,0.3236850420843985
S04144,2024-05-03 11:23:00,P1143,Kurta_143,Kurta,Red,XXL,4,2197.65,1381.92,8790.6,5527.68,C24143,Vishal_4143,Tirunelveli,8.7139,77.7567,SP109,Salesperson_9,Cancelled,mobile_app,2024,5,2024-05,8790.6,5527.68,3262.92,0.3711828544126681
S04145,2023-01-09 15:43:00,P1144,Kurta_144,Kurta,Red,L,1,698.72,600.52,698.72,600.52,C24144,Diya_4144,Chennai,13.0827,80.2707,SP124,Salesperson_24,Returned,in-store,2023,1,2023-01,698.72,600.52,98.20000000000005,0.14054270666361351
S04146,2024-07-11 21:04:00,P1145,Kurta_145,Kurta,Grey,S,2,2030.11,1509.9,4060.22,3019.8,C24145,Meena_4145,Vellore,12.9165,79.1325,SP148,Salesperson_48,Returned,in-store,2024,7,2024-07,4060.22,3019.8,1040.4199999999996,0.25624719842767135
S04147,2023-12-15 16:17:00,P1146,Sarees_146,Sarees,Grey,XS,1,612.7,405.22,612.7,405.22,C24146,Diya_4146,Erode,11.34,77.7172,SP120,Salesperson_20,Pending,online,2023,12,2023-12,612.7,405.22,207.48000000000002,0.33863228333605355
S04148,2023-01-08 14:05:00,P1147,Sportswear_147,Sportswear,Pink,XS,2,2325.18,1579.23,4650.36,3158.46,C24147,Ganesh_4147,Tiruchirappalli,10.7905,78.7047,SP126,Salesperson_26,Cancelled,mobile_app,2023,1,2023-01,4650.36,3158.46,1491.8999999999996,0.32081387247438903
S04149,2023-08-27 10:39:00,P1148,Women's_148,Women's Dresses,White,XL,2,644.07,574.06,1288.14,1148.12,C24148,Ganesh_4148,Chennai,13.0827,80.2707,SP108,Salesperson_8,Returned,third-party,2023,8,2023-08,1288.14,1148.12,140.0200000000002,0.10869936497585682
S04150,2023-12-24 12:50:00,P1149,Jeans_149,Jeans,Red,XL,2,2355.39,1558.32,4710.78,3116.64,C24149,Vishal_4149,Tiruchirappalli,10.7905,78.7047,SP130,Salesperson_30,Shipped,mobile_app,2023,12,2023-12,4710.78,3116.64,1594.1399999999999,0.33840255753824205
S04151,2024-04-03 10:28:00,P1150,Kid's_150,Kid's Wear,Pink,M,2,2198.14,1697.64,4396.28,3395.28,C24150,Vishal_4150,Salem,11.6643,78.146,SP129,Salesperson_29,Shipped,in-store,2024,4,2024-04,4396.28,3395.28,1000.9999999999995,0.22769250366218702
S04152,2023-05-25 14:58:00,P1151,Kid's_151,Kid's Wear,Yellow,XS,2,770.54,471.26,1541.08,942.52,C24151,Anu_4151,Salem,11.6643,78.146,SP143,Salesperson_43,Pending,in-store,2023,5,2023-05,1541.08,942.52,598.56,0.388402938199185
S04153,2023-07-27 19:21:00,P1152,Jeans_152,Jeans,Green,M,1,2158.38,1623.55,2158.38,1623.55,C24152,Kavin_4152,Tiruchirappalli,10.7905,78.7047,SP119,Salesperson_19,Cancelled,in-store,2023,7,2023-07,2158.38,1623.55,534.8300000000002,0.24779232572577586
S04154,2023-11-09 14:10:00,P1153,Men's_153,Men's Shirts,Red,M,3,1104.98,897.7,3314.94,2693.1,C24153,Diya_4153,Vellore,12.9165,79.1325,SP145,Salesperson_45,Pending,online,2023,11,2023-11,3314.94,2693.1,621.8400000000001,0.18758710564897108
S04155,2023-02-15 21:20:00,P1154,T-Shirts_154,T-Shirts,Blue,XXL,1,1633.75,1420.36,1633.75,1420.36,C24154,Karthik_4154,Tirunelveli,8.7139,77.7567,SP115,Salesperson_15,Shipped,in-store,2023,2,2023-02,1633.75,1420.36,213.3900000000001,0.1306136189747514
S04156,2023-04-20 17:46:00,P1155,Women's_155,Women's Dresses,Yellow,XL,1,1119.62,744.58,1119.62,744.58,C24155,Karthik_4155,Tirunelveli,8.7139,77.7567,SP129,Salesperson_29,Returned,in-store,2023,4,2023-04,1119.62,744.58,375.03999999999985,0.3349707936621353
S04157,2023-07-18 21:39:00,P1156,Men's_156,Men's Shirts,Pink,S,1,899.78,739.36,899.78,739.36,C24156,Bhuvana_4156,Vellore,12.9165,79.1325,SP136,Salesperson_36,Shipped,online,2023,7,2023-07,899.78,739.36,160.41999999999996,0.17828802596190177
S04158,2023-10-28 17:24:00,P1157,Men's_157,Men's Shirts,Green,M,1,1182.82,1057.63,1182.82,1057.63,C24157,Kavin_4157,Tirunelveli,8.7139,77.7567,SP128,Salesperson_28,Paid,in-store,2023,10,2023-10,1182.82,1057.63,125.18999999999983,0.1058402800087924
S04159,2023-11-19 19:40:00,P1158,Jeans_158,Jeans,Black,S,1,352.35,259.77,352.35,259.77,C24158,Lakshmi_4158,Madurai,9.9252,78.1198,SP139,Salesperson_39,Returned,in-store,2023,11,2023-11,352.35,259.77,92.58000000000004,0.26275010642826746
S04160,2024-04-24 11:16:00,P1159,T-Shirts_159,T-Shirts,Yellow,S,2,701.3,615.53,1402.6,1231.06,C24159,Ganesh_4159,Tiruchirappalli,10.7905,78.7047,SP105,Salesperson_5,Returned,in-store,2024,4,2024-04,1402.6,1231.06,171.53999999999996,0.12230144018251816
S04161,2023-05-31 16:20:00,P1160,Kid's_160,Kid's Wear,Maroon,L,2,386.72,306.02,773.44,612.04,C24160,Meena_4160,Chennai,13.0827,80.2707,SP117,Salesperson_17,Paid,online,2023,5,2023-05,773.44,612.04,161.4000000000001,0.2086781133636741
S04162,2023-11-07 21:17:00,P1161,Kid's_161,Kid's Wear,Pink,L,1,204.41,132.04,204.41,132.04,C24161,Kavin_4161,Coimbatore,11.0168,76.9558,SP128,Salesperson_28,Pending,online,2023,11,2023-11,204.41,132.04,72.37,0.3540433442590872
S04163,2024-01-11 19:11:00,P1162,Women's_162,Women's Dresses,Grey,M,4,535.47,362.7,2141.88,1450.8,C24162,Kavin_4162,Madurai,9.9252,78.1198,SP108,Salesperson_8,Paid,online,2024,1,2024-01,2141.88,1450.8,691.0800000000002,0.3226511289147852
S04164,2024-01-16 13:29:00,P1163,T-Shirts_163,T-Shirts,Blue,L,3,476.16,321.03,1428.48,963.09,C24163,Ravi_4163,Madurai,9.9252,78.1198,SP107,Salesperson_7,Returned,third-party,2024,1,2024-01,1428.48,963.09,465.39,0.3257938508064516
S04165,2024-06-02 11:59:00,P1164,Jeans_164,Jeans,Green,L,1,985.91,619.39,985.91,619.39,C24164,Priya_4164,Tiruchirappalli,10.7905,78.7047,SP130,Salesperson_30,Paid,online,2024,6,2024-06,985.91,619.39,366.52,0.37175807122353965
S04166,2023-05-24 12:56:00,P1165,Kurta_165,Kurta,Black,S,4,296.75,190.41,1187.0,761.64,C24165,Bhuvana_4165,Tirunelveli,8.7139,77.7567,SP148,Salesperson_48,Paid,in-store,2023,5,2023-05,1187.0,761.64,425.36,0.35834877843302443
S04167,2023-02-21 17:11:00,P1166,Jeans_166,Jeans,Blue,S,1,1938.02,1335.72,1938.02,1335.72,C24166,Sathish_4166,Madurai,9.9252,78.1198,SP132,Salesperson_32,Paid,in-store,2023,2,2023-02,1938.02,1335.72,602.3,0.3107811064901291
S04168,2024-08-29 21:52:00,P1167,T-Shirts_167,T-Shirts,Maroon,M,1,1196.71,1002.8,1196.71,1002.8,C24167,Aarav_4167,Madurai,9.9252,78.1198,SP109,Salesperson_9,Paid,mobile_app,2024,8,2024-08,1196.71,1002.8,193.91000000000008,0.16203591513399243
S04169,2024-03-06 14:30:00,P1168,Kurta_168,Kurta,Blue,XXL,2,1020.84,882.02,2041.68,1764.04,C24168,Sathish_4168,Chennai,13.0827,80.2707,SP106,Salesperson_6,Cancelled,in-store,2024,3,2024-03,2041.68,1764.04,277.6400000000001,0.13598605070334238
S04170,2023-02-22 12:58:00,P1169,Jeans_169,Jeans,Black,S,4,942.01,838.67,3768.04,3354.68,C24169,Karthik_4169,Tiruchirappalli,10.7905,78.7047,SP131,Salesperson_31,Cancelled,online,2023,2,2023-02,3768.04,3354.68,413.3600000000001,0.10970159552446368
S04171,2023-03-05 20:26:00,P1170,Sportswear_170,Sportswear,Blue,XL,2,886.56,767.01,1773.12,1534.02,C24170,Aarav_4170,Chennai,13.0827,80.2707,SP103,Salesperson_3,Paid,online,2023,3,2023-03,1773.12,1534.02,239.0999999999999,0.13484704926908497
S04172,2024-08-08 13:09:00,P1171,Kid's_171,Kid's Wear,Yellow,L,1,2448.97,1551.27,2448.97,1551.27,C24171,Diya_4171,Erode,11.34,77.7172,SP109,Salesperson_9,Pending,mobile_app,2024,8,2024-08,2448.97,1551.27,897.6999999999998,0.36656226903555367
S04173,2023-10-28 12:44:00,P1172,Sarees_172,Sarees,Pink,XXL,1,881.28,677.0,881.28,677.0,C24172,Devi_4172,Salem,11.6643,78.146,SP144,Salesperson_44,Shipped,in-store,2023,10,2023-10,881.28,677.0,204.27999999999997,0.23179920116194624
S04174,2024-04-28 17:57:00,P1173,Women's_173,Women's Dresses,Maroon,XXL,2,333.96,256.82,667.92,513.64,C24173,Karthik_4173,Tirunelveli,8.7139,77.7567,SP138,Salesperson_38,Returned,in-store,2024,4,2024-04,667.92,513.64,154.27999999999997,0.23098574679602346
S04175,2024-06-02 11:04:00,P1174,Men's_174,Men's Shirts,Grey,XL,4,670.36,430.57,2681.44,1722.28,C24174,Sathish_4174,Madurai,9.9252,78.1198,SP114,Salesperson_14,Paid,online,2024,6,2024-06,2681.44,1722.28,959.1600000000001,0.35770332358732626
S04176,2024-02-02 12:38:00,P1175,T-Shirts_175,T-Shirts,Yellow,XXL,4,2421.54,1627.73,9686.16,6510.92,C24175,Sanjay_4175,Tiruchirappalli,10.7905,78.7047,SP108,Salesperson_8,Pending,third-party,2024,2,2024-02,9686.16,6510.92,3175.24,0.3278120534866242
S04177,2024-08-09 16:07:00,P1176,Women's_176,Women's Dresses,Pink,XXL,3,1723.18,1417.22,5169.54,4251.66,C24176,Lakshmi_4176,Vellore,12.9165,79.1325,SP129,Salesperson_29,Cancelled,mobile_app,2024,8,2024-08,5169.54,4251.66,917.8800000000001,0.1775554498079133
S04178,2024-01-26 11:47:00,P1177,Women's_177,Women's Dresses,White,M,2,2140.86,1875.84,4281.72,3751.68,C24177,Priya_4177,Salem,11.6643,78.146,SP128,Salesperson_28,Returned,in-store,2024,1,2024-01,4281.72,3751.68,530.0400000000004,0.12379137356015815
S04179,2023-11-12 17:00:00,P1178,Jeans_178,Jeans,Grey,XS,1,961.34,752.19,961.34,752.19,C24178,Sanjay_4178,Coimbatore,11.0168,76.9558,SP139,Salesperson_39,Returned,in-store,2023,11,2023-11,961.34,752.19,209.14999999999998,0.21756090457070337
